ID,City_ZhT,City_Py,Prov_Py,Prov_ZhT,Lat,Long,Level,Level_Eng,City_ZhS,Source
794,威縣,Weixian,Hebei,河北,36.3565,114.9337,,,威县,https://en.wikipedia.org/wiki/List_of_cities_in_China
795,西城,Xicheng,Hebei,河北,40.1106,114.1589,,,西城,https://en.wikipedia.org/wiki/List_of_cities_in_China
796,興隆,Xinglong,Hebei,河北,40.4203,117.5075,,,兴隆,https://en.wikipedia.org/wiki/List_of_cities_in_China
797,邢台,Xingtai,Hebei,河北,37.070834,114.504677,市,Municipality,邢台,https://github.com/boyan01/ChinaRegionDistrict
798,新馬頭,Xinmatou,Hebei,河北,36.818,115.1705,,,新马头,https://en.wikipedia.org/wiki/List_of_cities_in_China
799,西灣子,Xiwanzi,Hebei,河北,40.9714,115.2725,,,西湾子,https://en.wikipedia.org/wiki/List_of_cities_in_China
800,營手營子,Yingshouyingzi,Hebei,河北,40.5515,117.6616,,,营手营子,https://en.wikipedia.org/wiki/List_of_cities_in_China
802,於田,Yutian,Hebei,河北,39.8786,117.7392,,,於田,https://en.wikipedia.org/wiki/List_of_cities_in_China
803,張北,Zhangbei,Hebei,河北,41.1525,114.7078,,,张北,https://en.wikipedia.org/wiki/List_of_cities_in_China
804,張家口,Zhangjiakou,Hebei,河北,40.768493,114.886252,市,Municipality,张家口,https://github.com/boyan01/ChinaRegionDistrict
805,張家口市宣化區,Zhangjiakou Shi Xuanhua Qu,Hebei,河北,40.5944,115.0243,,,张家口市宣化区,https://github.com/boyan01/ChinaRegionDistrict
807,卓路,Zhuolu,Hebei,河北,40.3694,115.2161,,,卓路,https://en.wikipedia.org/wiki/List_of_cities_in_China
809,遵化市,Zunhua,Hebei,河北,40.1881,117.9593,,,遵化市,https://github.com/boyan01/ChinaRegionDistrict
810,阿城,Acheng,Heilongjiang,黑龍江,45.5455,126.977,,,阿城,https://en.wikipedia.org/wiki/List_of_cities_in_China
811,安達,Anda,Heilongjiang,黑龍江,46.4078,125.3252,,,安达,https://github.com/boyan01/ChinaRegionDistrict
813,巴米通,Bamiantong,Heilongjiang,黑龍江,44.9164,130.5212,,,巴米通,https://github.com/boyan01/ChinaRegionDistrict
814,巴彥,Bayan,Heilongjiang,黑龍江,46.0756,127.3984,,,巴彦,https://en.wikipedia.org/wiki/List_of_cities_in_China
815,北山,Beishan,Heilongjiang,黑龍江,45.8162,130.9283,,,北山,https://en.wikipedia.org/wiki/List_of_cities_in_China
816,邊江,Bianjiang,Heilongjiang,黑龍江,49.5578,128.4731,,,边江,https://en.wikipedia.org/wiki/List_of_cities_in_China
817,濱州,Binzhou,Heilongjiang,黑龍江,45.7528,127.4799,,,滨州,https://en.wikipedia.org/wiki/List_of_cities_in_China
818,玻利,Boli,Heilongjiang,黑龍江,45.7564,130.5759,,,玻利,https://github.com/boyan01/ChinaRegionDistrict
819,布井,Bukui,Heilongjiang,黑龍江,47.355,123.9517,,,布井,https://en.wikipedia.org/wiki/List_of_cities_in_China
820,朝陽,Chaoyang,Heilongjiang,黑龍江,48.8864,130.4032,,,朝阳,https://en.wikipedia.org/wiki/List_of_cities_in_China
821,戴嶺,Dailing,Heilongjiang,黑龍江,47.0239,129.019,,,戴岭,https://en.wikipedia.org/wiki/List_of_cities_in_China
822,大慶,Daqing,Heilongjiang,黑龍江,46.589309,125.103784,市,Municipality,大庆,https://github.com/boyan01/ChinaRegionDistrict
823,大同,Datong,Heilongjiang,黑龍江,46.0338,124.8106,,,大同,https://en.wikipedia.org/wiki/List_of_cities_in_China
824,大興安嶺地區,Daxinganlingdiqu,Heilongjiang,黑龍江,52.335262,124.711526,地區,Municipality,大兴安岭地区,https://github.com/boyan01/ChinaRegionDistrict
825,大有,Dayou,Heilongjiang,黑龍江,46.6362,126.9875,,,大有,https://en.wikipedia.org/wiki/List_of_cities_in_China
826,東安,Dong’an,Heilongjiang,黑龍江,46.594,125.0788,,,东安,https://en.wikipedia.org/wiki/List_of_cities_in_China
828,東寧,Dongning,Heilongjiang,黑龍江,44.0608,131.1187,,,东寧,https://github.com/boyan01/ChinaRegionDistrict
829,東山,Dongshan,Heilongjiang,黑龍江,47.3428,130.3122,,,东山,https://en.wikipedia.org/wiki/List_of_cities_in_China
830,東興,Dongxing,Heilongjiang,黑龍江,45.3609,130.7868,,,东兴,https://en.wikipedia.org/wiki/List_of_cities_in_China
831,方正,Fangzheng,Heilongjiang,黑龍江,45.8388,128.8276,,,方正,https://en.wikipedia.org/wiki/List_of_cities_in_China
835,鳳翔,Fengxiang,Heilongjiang,黑龍江,47.5755,130.8231,,,凤翔,https://en.wikipedia.org/wiki/List_of_cities_in_China
837,扶餘,Fuyu,Heilongjiang,黑龍江,47.7976,124.4573,,,扶餘,https://en.wikipedia.org/wiki/List_of_cities_in_China
838,甘南,Gannan,Heilongjiang,黑龍江,47.9204,123.51,,,甘南,https://github.com/boyan01/ChinaRegionDistrict
839,古南,Gunan,Heilongjiang,黑龍江,47.3594,130.2975,,,古南,https://en.wikipedia.org/wiki/List_of_cities_in_China
840,光明,Guangming,Heilongjiang,黑龍江,47.3397,130.2868,,,光明,https://en.wikipedia.org/wiki/List_of_cities_in_China
841,海林,Hailin,Heilongjiang,黑龍江,44.5735,129.3825,,,海林,https://github.com/boyan01/ChinaRegionDistrict
842,海倫,Hailun,Heilongjiang,黑龍江,47.4585,126.9632,,,海伦,https://github.com/boyan01/ChinaRegionDistrict
843,哈爾濱,Harbin,Heilongjiang,黑龍江,45.803775,126.534967,市,Municipality,哈尔滨,https://github.com/boyan01/ChinaRegionDistrict
844,鶴崗,Hegang,Heilongjiang,黑龍江,47.350189,130.297943,市,Municipality,鹤岗,https://github.com/boyan01/ChinaRegionDistrict
845,黑河,Heihe,Heilongjiang,黑龍江,50.245129,127.528293,市,Municipality,黑河,https://github.com/boyan01/ChinaRegionDistrict
846,洪安,Hong’an,Heilongjiang,黑龍江,47.21,123.61,,,洪安,https://github.com/boyan01/ChinaRegionDistrict
847,紅崗,Honggang,Heilongjiang,黑龍江,46.4012,124.8832,,,红岗,https://en.wikipedia.org/wiki/List_of_cities_in_China
848,紅軍路,Hongjunlu,Heilongjiang,黑龍江,45.3035,130.976,,,红军路,https://en.wikipedia.org/wiki/List_of_cities_in_China
849,紅旗,Hongqi,Heilongjiang,黑龍江,47.318,130.2679,,,红旗,https://en.wikipedia.org/wiki/List_of_cities_in_China
850,紅山,Hongshan,Heilongjiang,黑龍江,47.9758,129.022,,,红山,https://en.wikipedia.org/wiki/List_of_cities_in_China
852,華南,Huanan,Heilongjiang,黑龍江,46.2207,130.525,,,华南,https://en.wikipedia.org/wiki/List_of_cities_in_China
854,胡中,Huzhong,Heilongjiang,黑龍江,51.95,123.6667,,,胡中,https://en.wikipedia.org/wiki/List_of_cities_in_China
855,佳木斯,Jiamusi,Heilongjiang,黑龍江,46.799777,130.318878,市,Municipality,佳木斯,https://github.com/boyan01/ChinaRegionDistrict
856,建國,Jianguo,Heilongjiang,黑龍江,46.8177,130.3961,,,建国,https://en.wikipedia.org/wiki/List_of_cities_in_China
857,雞西,Jixi,Heilongjiang,黑龍江,45.295075,130.969333,市,Municipality,鸡西,https://github.com/boyan01/ChinaRegionDistrict
858,胡馬,Khuma,Heilongjiang,黑龍江,51.7167,126.6333,,,胡马,https://en.wikipedia.org/wiki/List_of_cities_in_China
860,蘭溪,Lanxi,Heilongjiang,黑龍江,46.2664,126.276,,,兰溪,https://github.com/boyan01/ChinaRegionDistrict
861,聯和,Lianhe,Heilongjiang,黑龍江,47.1364,129.2859,,,联和,https://github.com/boyan01/ChinaRegionDistrict
862,林甸,Lindian,Heilongjiang,黑龍江,47.1826,124.8677,,,林甸,https://en.wikipedia.org/wiki/List_of_cities_in_China
863,林口,Linkou,Heilongjiang,黑龍江,45.2819,130.2519,,,林口,https://github.com/boyan01/ChinaRegionDistrict
864,麗樹,Lishu,Heilongjiang,黑龍江,45.0898,130.6914,,,丽树,https://en.wikipedia.org/wiki/List_of_cities_in_China
865,龍華,Longhua,Heilongjiang,黑龍江,47.3385,123.9792,,,龙华,https://en.wikipedia.org/wiki/List_of_cities_in_China
866,龍江,Longjiang,Heilongjiang,黑龍江,47.3404,123.18,,,龙江,https://github.com/boyan01/ChinaRegionDistrict
867,馬山,Mashan,Heilongjiang,黑龍江,45.2051,130.5261,,,马山,https://en.wikipedia.org/wiki/List_of_cities_in_China
868,梅里西,Meilisi,Heilongjiang,黑龍江,47.315,123.7544,,,梅里西,https://en.wikipedia.org/wiki/List_of_cities_in_China
869,梅溪,Meixi,Heilongjiang,黑龍江,47.6317,129.1306,,,梅溪,https://en.wikipedia.org/wiki/List_of_cities_in_China
870,明水,Mingshui,Heilongjiang,黑龍江,47.1815,125.9003,,,明水,https://en.wikipedia.org/wiki/List_of_cities_in_China
871,牡丹江,Mudanjiang,Heilongjiang,黑龍江,44.551653,129.633168,市,Municipality,牡丹江,https://github.com/boyan01/ChinaRegionDistrict
873,花木蘭,Mulan,Heilongjiang,黑龍江,45.9471,128.0371,,,花木兰,https://en.wikipedia.org/wiki/List_of_cities_in_China
874,南航,Nanhang,Heilongjiang,黑龍江,47.3147,123.948,,,南航,https://en.wikipedia.org/wiki/List_of_cities_in_China
875,嫩江,Nenjiang,Heilongjiang,黑龍江,49.1745,125.216,,,嫩江,https://github.com/boyan01/ChinaRegionDistrict
876,寧安,Ning’an,Heilongjiang,黑龍江,44.3429,129.4621,,,寧安,https://github.com/boyan01/ChinaRegionDistrict
877,巧南,Qiaonan,Heilongjiang,黑龍江,46.8036,130.358,,,巧南,https://en.wikipedia.org/wiki/List_of_cities_in_China
878,青安,Qing’an,Heilongjiang,黑龍江,46.8719,127.5118,,,青安,https://github.com/boyan01/ChinaRegionDistrict
880,青崗,Qinggang,Heilongjiang,黑龍江,46.69,126.1,,,青岗,https://github.com/boyan01/ChinaRegionDistrict
881,齊齊哈爾,Qiqihaer,Heilongjiang,黑龍江,47.354348,123.918186,市,Municipality,齐齐哈尔,https://github.com/boyan01/ChinaRegionDistrict
882,七台河,Qitaihe,Heilongjiang,黑龍江,45.771396,131.003082,市,Municipality,七台河,https://github.com/boyan01/ChinaRegionDistrict
883,尚志,Shangzhi,Heilongjiang,黑龍江,45.2116,127.962,,,尚志,https://github.com/boyan01/ChinaRegionDistrict
884,雙鴨山,Shuangyashan,Heilongjiang,黑龍江,46.676418,131.141195,市,Municipality,双鸭山,https://github.com/boyan01/ChinaRegionDistrict
885,曙光,Shuguang,Heilongjiang,黑龍江,47.7241,128.674,,,曙光,https://en.wikipedia.org/wiki/List_of_cities_in_China
886,綏化,Suihua,Heilongjiang,黑龍江,46.653845,126.968887,市,Municipality,绥化,https://github.com/boyan01/ChinaRegionDistrict
888,孫武,Sunwu,Heilongjiang,黑龍江,49.4175,127.3155,,,孙武,https://en.wikipedia.org/wiki/List_of_cities_in_China
889,太康,Taikang,Heilongjiang,黑龍江,46.8613,124.442,,,太康,https://en.wikipedia.org/wiki/List_of_cities_in_China
890,泰來,Tailai,Heilongjiang,黑龍江,46.3904,123.41,,,泰来,https://github.com/boyan01/ChinaRegionDistrict
891,湯原,Tangyuan,Heilongjiang,黑龍江,46.7264,129.8997,,,汤原,https://en.wikipedia.org/wiki/List_of_cities_in_China
892,鐵力,Tieli,Heilongjiang,黑龍江,46.9804,128.045,,,铁力,https://github.com/boyan01/ChinaRegionDistrict
893,鐵西,Tiexi,Heilongjiang,黑龍江,47.3119,130.2803,,,铁西,https://en.wikipedia.org/wiki/List_of_cities_in_China
895,同和,Tonghe,Heilongjiang,黑龍江,45.9761,128.7429,,,同和,https://en.wikipedia.org/wiki/List_of_cities_in_China
897,旺奎,Wangkui,Heilongjiang,黑龍江,46.8328,126.4777,,,旺奎,https://en.wikipedia.org/wiki/List_of_cities_in_China
899,武昌,Wuchang,Heilongjiang,黑龍江,44.9143,127.15,,,武昌,https://en.wikipedia.org/wiki/List_of_cities_in_China
900,五馬河,Wumahe,Heilongjiang,黑龍江,47.7235,128.7928,,,五马河,https://en.wikipedia.org/wiki/List_of_cities_in_China
901,咸豐,Xianfeng,Heilongjiang,黑龍江,44.575,129.6026,,,咸丰,https://en.wikipedia.org/wiki/List_of_cities_in_China
902,襄陽市,Xiangyang,Heilongjiang,黑龍江,44.588,129.5798,,,襄阳市,https://en.wikipedia.org/wiki/List_of_cities_in_China
903,錫林,Xilin,Heilongjiang,黑龍江,47.4761,129.3037,,,锡林,https://en.wikipedia.org/wiki/List_of_cities_in_China
904,西林集,Xilinji,Heilongjiang,黑龍江,52.9906,123.2352,,,西林集,https://en.wikipedia.org/wiki/List_of_cities_in_China
905,新安,Xin’an,Heilongjiang,黑龍江,44.5803,129.6257,,,新安,https://en.wikipedia.org/wiki/List_of_cities_in_China
908,新林,Xinlin,Heilongjiang,黑龍江,51.7,124.3333,,,新林,https://en.wikipedia.org/wiki/List_of_cities_in_China
909,新興,Xinxing,Heilongjiang,黑龍江,47.1601,123.8,,,新兴,https://github.com/boyan01/ChinaRegionDistrict
910,許裡,Xuri,Heilongjiang,黑龍江,47.7268,128.8999,,,许裡,https://en.wikipedia.org/wiki/List_of_cities_in_China
911,陽明,Yangming,Heilongjiang,黑龍江,44.5963,129.6208,,,阳明,https://en.wikipedia.org/wiki/List_of_cities_in_China
912,延壽,Yanshou,Heilongjiang,黑龍江,45.4532,128.3268,,,延寿,https://en.wikipedia.org/wiki/List_of_cities_in_China
913,義安,Yi’an,Heilongjiang,黑龍江,47.8804,125.3,,,义安,https://github.com/boyan01/ChinaRegionDistrict
914,伊春,Yichun,Heilongjiang,黑龍江,47.727535,128.841125,市,Municipality,伊春,https://github.com/boyan01/ChinaRegionDistrict
916,宜蘭,Yilan,Heilongjiang,黑龍江,46.3162,129.5545,,,宜兰,https://en.wikipedia.org/wiki/List_of_cities_in_China
917,有好,Youhao,Heilongjiang,黑龍江,47.8531,128.8357,,,有好,https://en.wikipedia.org/wiki/List_of_cities_in_China
919,友義,Youyi,Heilongjiang,黑龍江,46.8048,130.3192,,,友义,https://en.wikipedia.org/wiki/List_of_cities_in_China
920,月來,Yuelai,Heilongjiang,黑龍江,47.0232,130.713,,,月来,https://en.wikipedia.org/wiki/List_of_cities_in_China
921,展前,Zhanqian,Heilongjiang,黑龍江,46.8001,130.3755,,,展前,https://en.wikipedia.org/wiki/List_of_cities_in_China
923,昭東,Zhaodong,Heilongjiang,黑龍江,46.0635,125.9773,,,昭东,https://github.com/boyan01/ChinaRegionDistrict
924,安嶺,Anling,Henan,河南,34.1089,114.1698,,,安岭,https://en.wikipedia.org/wiki/List_of_cities_in_China
925,安陽,Anyang,Henan,河南,36.097577,114.392392,市,Municipality,安阳,https://github.com/boyan01/ChinaRegionDistrict
926,白城,Baicheng,Henan,河南,33.3864,114.0158,,,白城,https://en.wikipedia.org/wiki/List_of_cities_in_China
927,寶豐城關鎮,Baofeng Chengguanzhen,Henan,河南,33.8703,113.0653,,,宝丰城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
928,濱河,Binhe,Henan,河南,32.6883,112.8275,,,滨河,https://en.wikipedia.org/wiki/List_of_cities_in_China
929,碧水,Bishui,Henan,河南,32.7179,113.3117,,,碧水,https://en.wikipedia.org/wiki/List_of_cities_in_China
930,朝歌,Chaoge,Henan,河南,35.605,114.1886,,,朝歌,https://en.wikipedia.org/wiki/List_of_cities_in_China
931,城關,Chengguan,Henan,河南,35.4599,113.7975,,,城关,https://github.com/boyan01/ChinaRegionDistrict
932,城郊,Chengjiao,Henan,河南,35.4043,114.0593,,,城郊,https://github.com/boyan01/ChinaRegionDistrict
933,承留,Chengliu,Henan,河南,35.077712,112.499266,鎮,Town,承留,https://github.com/boyan01/ChinaRegionDistrict
934,重陽,Chongyang,Henan,河南,33.2592,114.242,,,重阳,https://en.wikipedia.org/wiki/List_of_cities_in_China
935,稻口,Daokou,Henan,河南,35.5639,114.5058,,,稻口,https://en.wikipedia.org/wiki/List_of_cities_in_China
936,大慶路,Daqinglu,Henan,河南,34.8993,112.5831,,,大庆路,https://en.wikipedia.org/wiki/List_of_cities_in_China
937,大營,Daying,Henan,河南,34.7218,111.1029,,,大营,https://en.wikipedia.org/wiki/List_of_cities_in_China
938,大峪,Dayu,Henan,河南,34.937623,112.396154,鎮,Town,大峪,https://github.com/boyan01/ChinaRegionDistrict
939,登塔魯,Dengtalu,Henan,河南,36.08,114.35,,,登塔鲁,https://github.com/boyan01/ChinaRegionDistrict
940,定城,Dingcheng,Henan,河南,32.1272,115.0394,,,定城,https://en.wikipedia.org/wiki/List_of_cities_in_China
941,地莊,Dizhuang,Henan,河南,33.5645,114.0697,,,地庄,https://en.wikipedia.org/wiki/List_of_cities_in_China
942,東城,Dongcheng,Henan,河南,33.4123,115.0809,,,东城,https://en.wikipedia.org/wiki/List_of_cities_in_China
943,範縣城關鎮,Fan Xian Chengguanzhen,Henan,河南,35.8581,115.5006,,,范县城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
944,防城,Fangcheng,Henan,河南,33.2532,113.0012,,,防城,https://en.wikipedia.org/wiki/List_of_cities_in_China
945,鳳丘城關鎮,Fengqiu Chengguanzhen,Henan,河南,35.0292,114.4131,,,凤丘城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
946,扶溝城關鎮,Fugou Chengguanzhen,Henan,河南,34.0667,114.3833,,,扶沟城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
947,甘河chen,Ganhechen,Henan,河南,33.5582,114.02,,,甘河chen,https://en.wikipedia.org/wiki/List_of_cities_in_China
948,古槐,Guhuai,Henan,河南,32.9586,114.6255,,,古槐,https://en.wikipedia.org/wiki/List_of_cities_in_China
949,古魯,Gulü,Henan,河南,32.7439,114.9761,,,古鲁,https://en.wikipedia.org/wiki/List_of_cities_in_China
950,固始城關鎮,Gushi Chengguanzhen,Henan,河南,32.1621,115.6699,,,固始城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
951,韓城,Hancheng,Henan,河南,32.5186,112.3522,,,韩城,https://en.wikipedia.org/wiki/List_of_cities_in_China
952,鶴壁,Hebi,Henan,河南,35.748325,114.297309,市,Municipality,鹤壁,https://github.com/boyan01/ChinaRegionDistrict
953,淮濱城關鎮,Huaibin Chengguanzhen,Henan,河南,32.464,115.4081,,,淮滨城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
954,淮河路,Huaihelu,Henan,河南,34.7164,113.6414,,,淮河路,https://en.wikipedia.org/wiki/List_of_cities_in_China
955,淮陽市城關鎮,Huaiyang Chengguanzhen,Henan,河南,33.7333,114.8833,,,淮阳市城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
956,黃龍寺,Huanglongsi,Henan,河南,34.7936,114.3403,,,黄龙寺,https://github.com/boyan01/ChinaRegionDistrict
957,華遠,Huayuan,Henan,河南,33.4688,114.8731,,,华远,https://en.wikipedia.org/wiki/List_of_cities_in_China
958,華州,Huazhou,Henan,河南,32.6832,112.079,,,华州,https://github.com/boyan01/ChinaRegionDistrict
959,匯昌,Huichang,Henan,河南,34.9136,112.7852,,,匯昌,https://github.com/boyan01/ChinaRegionDistrict
960,霍家城關鎮,Huojia Chengguanzhen,Henan,河南,35.2656,113.6506,,,霍家城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
961,佳縣城關鎮,Jia Xian Chengguanzhen,Henan,河南,33.9683,113.2081,,,佳县城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
962,江官池,Jiangguanchi,Henan,河南,34.0244,113.8201,,,江官池,https://github.com/boyan01/ChinaRegionDistrict
963,建設社,Jianshe,Henan,河南,34.2189,113.7693,,,建设社,https://github.com/boyan01/ChinaRegionDistrict
964,建設路,Jianshelu,Henan,河南,34.7534,113.606,,,建设路,https://en.wikipedia.org/wiki/List_of_cities_in_China
965,焦作,Jiaozuo,Henan,河南,35.215893,113.241823,市,Municipality,焦作,https://github.com/boyan01/ChinaRegionDistrict
966,濟源,Jiyuan,Henan,河南,35.067199,112.602256,市,Municipality,济源,https://github.com/boyan01/ChinaRegionDistrict
967,開封,Kaifeng,Henan,河南,34.797966,114.307677,市,Municipality,开封,https://github.com/boyan01/ChinaRegionDistrict
969,開元,Kaiyuan,Henan,河南,36.0656,113.8153,,,开元,https://github.com/boyan01/ChinaRegionDistrict
970,克井,Kejing,Henan,河南,35.160298,112.543028,鎮,Town,克井,https://github.com/boyan01/ChinaRegionDistrict
971,昆陽,Kunyang,Henan,河南,33.62,113.345,,,昆阳,https://en.wikipedia.org/wiki/List_of_cities_in_China
972,蘭考城關鎮,Lankao Chengguanzhen,Henan,河南,34.8329,114.8072,,,兰考城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
973,梨林,Lilin,Henan,河南,35.077678,112.713491,鎮,Town,梨林,https://github.com/boyan01/ChinaRegionDistrict
974,靈寶城關鎮,Lingbao Chengguanzhen,Henan,河南,34.5221,110.8786,,,灵宝城关镇,https://github.com/boyan01/ChinaRegionDistrict
975,欒川城關鎮,Luanchuan Chengguanzhen,Henan,河南,33.7808,111.613,,,欒川城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
976,漯河,Luohe,Henan,河南,33.580873,114.016536,市,Municipality,漯河,https://github.com/boyan01/ChinaRegionDistrict
977,洛寧城關鎮,Luoning Chengguanzhen,Henan,河南,34.3878,111.6558,,,洛寧城关镇,https://en.wikipedia.org/wiki/List_of_cities_in_China
